# Login variable table: the server-side variables a character is sent at login.
#
# columns: varp<TAB>value<TAB>op
#   varp   the variable id
#   value  the value to send
#   op     the packet the value goes out on (78 = large, 95 = small)
#
# 1175 rows. These set up the client's interface state - panel positions, tab
# selections, HUD arrangement, filter settings. Without them every variable
# reads 0 and much of the interface will not respond.
#
# Read by com.opennxt.content.impl.LoginVarps. Sent to every character; a
# character's own stored value wins once it has one.
# -Dopennxt.experiment.ui.loginVarps=false disables sending them.
9833	1073741823	78
9834	1073741823	78
9835	1073741823	78
9847	3	95
9853	-1	95
9864	-1	95
9874	-1	95
9875	-1	95
9876	-1	95
9877	-1	95
9881	-1	95
9894	-1	95
9917	3	95
10128	-1	95
10129	-1	95
10130	-1	95
10131	-1	95
10132	-1	95
10133	-1	95
10134	-1	95
10135	-1	95
10136	-1	95
10137	-1	95
10138	-1	95
10139	-1	95
10140	-1	95
10141	-1	95
10142	-1	95
10143	-1	95
10144	-1	95
10145	-1	95
10146	-1	95
10147	-1	95
10148	-1	95
10149	-1	95
10150	-1	95
10151	-1	95
10152	-1	95
10153	-1	95
10154	-1	95
10155	-1	95
10181	-1	95
10229	-1	95
10246	23	95
10260	-1	95
10264	-1	95
10297	1279	78
10318	-1	95
10319	-1	95
10323	-1	95
10339	-1	95
10340	-1	95
10341	-1	95
10342	-1	95
10405	3696	78
10406	-1	95
10438	-16912800	78
10473	-1	95
10476	-1	95
10546	-1	95
10547	-1	95
10581	-1	95
10584	-1	95
10588	-1	95
10592	-1	95
10596	-1	95
10606	-1	95
10679	-21954882	78
10680	-166461790	78
10681	-21954882	78
10682	-166461790	78
10683	-21954882	78
10684	-166461790	78
10729	-1	95
10733	-1	95
10742	33554432	78
10771	-1	95
10774	-1	95
10788	-1	95
10789	-1	95
10792	-1	95
10793	-1	95
10794	-1	95
10823	-1	95
10824	-1	95
10825	-1	95
10826	-1	95
10827	-1	95
10828	-1	95
10829	-1	95
10830	-1	95
10850	-1	95
10904	255	78
10908	-1	95
10918	-1	95
10927	-1	95
10946	-1	95
10954	-1	95
10976	-1	95
10987	-1	95
10988	-1	95
10989	-1	95
10990	-1	95
10992	-1	95
10993	-1	95
11004	-1	95
11005	-1	95
11016	-1	95
11017	-1	95
11059	-1	95
11065	-1	95
11091	-1	95
11130	-1	95
11131	-1	95
11132	-1	95
11133	-1	95
11134	-1	95
11135	-1	95
11136	-1	95
11137	-1	95
11138	-1	95
11139	-1	95
11140	-1	95
11141	-1	95
11142	-1	95
11143	-1	95
11144	-1	95
11145	-1	95
11146	-1	95
11147	-1	95
11148	-1	95
11149	-1	95
11150	-1	95
11151	-1	95
11152	-1	95
11153	-1	95
11154	-1	95
11155	-1	95
11156	-1	95
11157	-1	95
11158	-1	95
11159	-1	95
11160	-1	95
11161	-1	95
11162	-1	95
11163	-1	95
11164	-1	95
11165	-1	95
11166	-1	95
11167	-1	95
11168	-1	95
11169	-1	95
11170	-1	95
11171	-1	95
11172	-1	95
11173	-1	95
11174	-1	95
11175	-1	95
11176	-1	95
11177	-1	95
11178	-1	95
11179	-1	95
11180	-1	95
11214	-1	95
11217	60	95
11261	-1	95
11262	-1	95
11263	-1	95
11264	-1	95
11265	-1	95
11266	-1	95
11267	-1	95
11268	-1	95
11269	-1	95
11270	-1	95
11271	-1	95
11272	-1	95
11273	-1	95
11274	-1	95
11275	-1	95
11276	-1	95
11277	-1	95
11278	-1	95
11279	-1	95
11280	-1	95
11281	-1	95
11282	-1	95
11283	-1	95
11284	-1	95
11285	-1	95
11286	-1	95
11287	-1	95
11288	-1	95
11289	-1	95
11290	-1	95
11291	-1	95
11292	-1	95
11293	-1	95
11294	-1	95
11295	-1	95
11296	-1	95
11297	-1	95
11298	-1	95
11299	-1	95
11300	-1	95
11301	-1	95
11302	-1	95
11329	-1	95
11335	16	95
11339	-1	95
11340	-1	95
11355	-1	95
11407	-1	95
11408	-1	95
11409	-1	95
11410	-1	95
11411	-1	95
11412	-1	95
11413	-1	95
11414	-1	95
11415	-1	95
11416	-1	95
11417	-1	95
11418	-1	95
11419	-1	95
11420	-1	95
11421	-1	95
11422	-1	95
11423	-1	95
11424	-1	95
11425	-1	95
11426	-1	95
11427	-1	95
11428	-1	95
11429	-1	95
11430	-1	95
11431	-1	95
11432	-1	95
11433	-1	95
11434	-1	95
11435	-1	95
11436	-1	95
11437	-1	95
11457	-1	95
11469	1	95
11553	-1	95
11563	-59638661	78
11564	52626217	78
11598	-1	95
11611	-1	95
11615	-1	95
11616	-1	95
11617	-1	95
11618	-1	95
11621	-1	95
11622	-1	95
11626	-1	95
11628	-1	95
11629	-1	95
11661	-1	95
11665	-1	95
11669	-1	95
11700	-1	95
11714	1279	78
11718	1073760272	78
11728	9569	78
11729	4	95
11731	-1	95
11755	-1	95
11756	-1	95
11757	-1	95
11762	8958	78
11792	-1	95
11815	-1	95
11818	-1	95
11819	-1	95
11854	-1	95
11876	-1	95
11878	-1	95
11880	-1	95
11883	-1	95
11884	-1	95
11885	-1	95
11886	-1	95
11887	-1	95
11888	-1	95
11889	-1	95
11890	-1	95
11899	-1	95
11901	-1	95
11902	-1	95
11906	-1	95
11907	-1	95
11908	-1	95
11909	-1	95
11944	-1	95
11967	-1	95
11968	134742017	78
11974	4096	78
11978	-1	95
11979	-1	95
11980	-1	95
11986	-1	95
11987	-1	95
12017	1	95
12031	-1	95
12032	-1	95
12033	-1	95
12051	-1	95
12054	-1	95
12064	-1	95
12065	-1	95
12066	-1	95
12067	-1	95
12068	-1	95
12069	-1	95
12070	-1	95
12142	-1	95
12165	-1	95
12168	3	95
12171	-1	95
12181	-1	95
12207	-1	95
12219	2	95
12220	-1	95
12221	-1	95
12240	8388608	78
12243	-1	95
12246	-1	95
12258	-1	95
12313	-1	95
12316	128	78
12318	8192	78
12347	-1	95
12440	-1	95
12462	-1	95
12496	-1	95
12497	-1	95
12498	-1	95
12500	-1	95
12501	-1	95
12502	-1	95
12503	-1	95
12504	-1	95
12505	-1	95
12506	-1	95
12507	-1	95
12508	-1	95
12509	-1	95
12510	-1	95
12511	-1	95
12512	-1	95
12513	-1	95
12514	-1	95
12515	-1	95
12516	-1	95
12518	920350134	78
12519	920350134	78
12520	920350134	78
12521	920350134	78
12522	14380470	78
12526	16384	78
12577	1	95
12587	-1	95
12596	-1	95
12597	-1	95
12598	-1	95
12599	-1	95
12601	-1	95
12602	-1	95
12605	-1	95
12606	-1	95
12610	224694	78
12612	-1	95
12622	-1	95
12623	-1	95
12624	-1	95
12626	-1	95
12675	-1	95
12695	-1	95
12696	-1	95
12703	-1	95
12704	-1	95
12778	1044735	78
12861	-16912800	78
12862	-16912800	78
12864	-1	95
12891	-1	95
12911	-1	95
12912	-1	95
12916	-1	95
12917	-1	95
12918	-1	95
12919	-1	95
12920	-1	95
12921	-1	95
12927	-1	95
12928	-1	95
12929	-1	95
12930	-1	95
12931	-1	95
13441	-1	95
13469	-1	95
13470	-1	95
13471	-1	95
13480	-1	95
13481	-1	95
13482	-1	95
13500	-1	95
13501	-1	95
13502	-1	95
13503	-1	95
13505	-1	95
13529	-1	95
13530	-1	95
13531	-1	95
13532	-1	95
13533	-1	95
13534	-1	95
13535	-1	95
13536	-1	95
